latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-15.5282,-42.63903,334.84,0.42,0.38,2026-06-08,1620,N20,VIIRS,n,2.0NRT,298.55,11.28,D
-15.52476,-42.63956,349.08,0.42,0.38,2026-06-08,1620,N20,VIIRS,n,2.0NRT,301.59,11.28,D
-15.51034,-40.12722,338.07,0.39,0.36,2026-06-08,1620,N20,VIIRS,n,2.0NRT,300.57,9.67,D
-15.50979,-40.12363,332.8,0.39,0.36,2026-06-08,1620,N20,VIIRS,n,2.0NRT,298.96,16.88,D
-15.50647,-40.12417,330.7,0.39,0.36,2026-06-08,1620,N20,VIIRS,n,2.0NRT,298.15,2.87,D
-15.45956,-42.33207,332.68,0.41,0.37,2026-06-08,1620,N20,VIIRS,n,2.0NRT,300.31,6.5,D
-15.32377,-41.78884,340.44,0.4,0.37,2026-06-08,1620,N20,VIIRS,n,2.0NRT,301.81,3.32,D
-15.32042,-41.78936,336.04,0.4,0.37,2026-06-08,1620,N20,VIIRS,n,2.0NRT,301.28,3.32,D
-15.18089,-41.81171,345.36,0.4,0.37,2026-06-08,1620,N20,VIIRS,n,2.0NRT,307.29,23.7,D
-14.73648,-42.79501,338.24,0.42,0.37,2026-06-08,1620,N20,VIIRS,n,2.0NRT,303.7,3.58,D
-14.51438,-40.02976,342.93,0.39,0.36,2026-06-08,1620,N20,VIIRS,n,2.0NRT,296.97,4.36,D
-14.44037,-41.6364,336.53,0.39,0.36,2026-06-08,1620,N20,VIIRS,n,2.0NRT,304.47,21.88,D
-14.36947,-45.53912,335.09,0.56,0.43,2026-06-08,1620,N20,VIIRS,n,2.0NRT,302.19,8.27,D
-14.29176,-41.50553,331.2,0.39,0.36,2026-06-08,1620,N20,VIIRS,n,2.0NRT,299.86,4.09,D
-14.29122,-41.50196,336.5,0.39,0.36,2026-06-08,1620,N20,VIIRS,n,2.0NRT,303.71,6.71,D
-14.0835,-41.31588,330.17,0.39,0.36,2026-06-08,1620,N20,VIIRS,n,2.0NRT,298.92,1.24,D
-14.04974,-41.79477,337.0,0.39,0.36,2026-06-08,1620,N20,VIIRS,n,2.0NRT,306.68,3.2,D
-14.04921,-41.79118,332.01,0.39,0.36,2026-06-08,1620,N20,VIIRS,n,2.0NRT,304.73,2.22,D
-14.02683,-47.37912,329.99,0.48,0.48,2026-06-08,1620,N20,VIIRS,n,2.0NRT,293.58,5.76,D
-13.91583,-42.10135,331.43,0.4,0.37,2026-06-08,1620,N20,VIIRS,l,2.0NRT,305.91,2.52,D
-13.87438,-40.21465,333.5,0.39,0.36,2026-06-08,1620,N20,VIIRS,n,2.0NRT,301.19,3.66,D
-13.81131,-42.08065,332.56,0.39,0.37,2026-06-08,1620,N20,VIIRS,n,2.0NRT,302.59,1.28,D
-13.56097,-44.0237,332.14,0.45,0.39,2026-06-08,1620,N20,VIIRS,n,2.0NRT,301.71,3.2,D
-13.67004,-52.19635,348.71,0.5,0.66,2026-06-08,1622,N20,VIIRS,n,2.0NRT,292.72,5.08,D
-13.66867,-52.19463,334.77,0.5,0.66,2026-06-08,1622,N20,VIIRS,n,2.0NRT,290.9,5.45,D
-13.11258,-51.71983,349.93,0.46,0.63,2026-06-08,1622,N20,VIIRS,n,2.0NRT,292.44,9.58,D
-12.93035,-43.62011,341.46,0.43,0.38,2026-06-08,1622,N20,VIIRS,n,2.0NRT,309.95,3.51,D
-12.55548,-41.72986,331.15,0.39,0.36,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.0,2.06,D
-12.54934,-48.3661,335.78,0.53,0.5,2026-06-08,1622,N20,VIIRS,n,2.0NRT,295.95,3.64,D
-12.54872,-48.36134,330.73,0.53,0.5,2026-06-08,1622,N20,VIIRS,n,2.0NRT,296.99,4.95,D
-12.54739,-47.88042,339.81,0.49,0.49,2026-06-08,1622,N20,VIIRS,n,2.0NRT,298.24,12.29,D
-12.49879,-47.20345,335.42,0.45,0.47,2026-06-08,1622,N20,VIIRS,n,2.0NRT,301.61,3.89,D
-12.40751,-47.49109,367.0,0.46,0.47,2026-06-08,1622,N20,VIIRS,h,2.0NRT,304.55,19.28,D
-12.36127,-42.94747,336.56,0.41,0.37,2026-06-08,1622,N20,VIIRS,n,2.0NRT,301.11,3.51,D
-12.32195,-46.07764,332.01,0.57,0.43,2026-06-08,1622,N20,VIIRS,l,2.0NRT,302.49,5.32,D
-12.2834,-43.83852,333.61,0.43,0.38,2026-06-08,1622,N20,VIIRS,l,2.0NRT,303.87,16.52,D
-12.21677,-42.79657,345.19,0.4,0.37,2026-06-08,1622,N20,VIIRS,n,2.0NRT,310.07,3.89,D
-12.14292,-43.58697,341.41,0.42,0.38,2026-06-08,1622,N20,VIIRS,n,2.0NRT,311.02,3.09,D
-12.07563,-45.97052,332.06,0.55,0.43,2026-06-08,1622,N20,VIIRS,l,2.0NRT,302.97,2.51,D
-11.79413,-49.50523,345.73,0.62,0.54,2026-06-08,1622,N20,VIIRS,n,2.0NRT,300.94,26.47,D
-11.63823,-47.87649,333.96,0.48,0.48,2026-06-08,1622,N20,VIIRS,n,2.0NRT,300.77,3.4,D
-11.52032,-46.64713,344.77,0.4,0.44,2026-06-08,1622,N20,VIIRS,n,2.0NRT,302.74,3.94,D
-11.44663,-46.68361,346.82,0.4,0.44,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.33,9.69,D
-11.44614,-46.67996,347.96,0.4,0.44,2026-06-08,1622,N20,VIIRS,n,2.0NRT,300.44,6.82,D
-11.44167,-41.65328,333.95,0.38,0.36,2026-06-08,1622,N20,VIIRS,l,2.0NRT,305.32,6.18,D
-11.43996,-46.6955,333.92,0.4,0.44,2026-06-08,1622,N20,VIIRS,n,2.0NRT,301.86,6.79,D
-11.43798,-46.68095,331.76,0.4,0.44,2026-06-08,1622,N20,VIIRS,l,2.0NRT,303.29,26.79,D
-11.43748,-46.67733,355.22,0.4,0.44,2026-06-08,1622,N20,VIIRS,n,2.0NRT,308.84,26.79,D
-11.43699,-46.67371,353.63,0.4,0.44,2026-06-08,1622,N20,VIIRS,n,2.0NRT,306.64,19.85,D
-11.43341,-46.67783,345.85,0.4,0.44,2026-06-08,1622,N20,VIIRS,n,2.0NRT,308.44,26.79,D
-11.43193,-46.66697,339.79,0.4,0.44,2026-06-08,1622,N20,VIIRS,n,2.0NRT,300.25,2.85,D
-11.42933,-46.67834,341.29,0.4,0.44,2026-06-08,1622,N20,VIIRS,n,2.0NRT,302.91,2.89,D
-11.42884,-46.67471,342.32,0.4,0.44,2026-06-08,1622,N20,VIIRS,n,2.0NRT,301.53,6.38,D
-11.42673,-46.68974,333.16,0.4,0.44,2026-06-08,1622,N20,VIIRS,l,2.0NRT,304.85,3.38,D
-11.42624,-46.68612,330.06,0.4,0.44,2026-06-08,1622,N20,VIIRS,l,2.0NRT,300.68,3.38,D
-11.42314,-46.69386,340.58,0.4,0.44,2026-06-08,1622,N20,VIIRS,n,2.0NRT,301.16,4.27,D
-11.42265,-46.69024,338.84,0.4,0.44,2026-06-08,1622,N20,VIIRS,n,2.0NRT,301.82,5.22,D
-11.26248,-49.65252,349.22,0.63,0.54,2026-06-08,1622,N20,VIIRS,n,2.0NRT,297.84,22.45,D
-11.25822,-49.65888,331.59,0.63,0.54,2026-06-08,1622,N20,VIIRS,n,2.0NRT,294.66,22.45,D
-11.25751,-49.65317,367.0,0.63,0.54,2026-06-08,1622,N20,VIIRS,h,2.0NRT,298.71,22.45,D
-11.25253,-49.65382,353.16,0.63,0.54,2026-06-08,1622,N20,VIIRS,n,2.0NRT,298.09,56.03,D
-11.25182,-49.64811,335.22,0.63,0.54,2026-06-08,1622,N20,VIIRS,n,2.0NRT,296.91,19.04,D
-11.24756,-49.65445,338.79,0.63,0.54,2026-06-08,1622,N20,VIIRS,n,2.0NRT,300.96,56.03,D
-11.24701,-49.65627,344.44,0.63,0.54,2026-06-08,1622,N20,VIIRS,n,2.0NRT,297.09,15.77,D
-11.20791,-46.33974,333.92,0.57,0.43,2026-06-08,1622,N20,VIIRS,n,2.0NRT,302.89,7.44,D
-11.20719,-46.33455,332.26,0.57,0.43,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.04,7.44,D
-11.20323,-46.33515,333.06,0.57,0.43,2026-06-08,1622,N20,VIIRS,n,2.0NRT,300.43,7.44,D
-11.09872,-51.09563,337.55,0.39,0.59,2026-06-08,1622,N20,VIIRS,n,2.0NRT,293.36,3.57,D
-11.09764,-51.09693,343.71,0.39,0.59,2026-06-08,1622,N20,VIIRS,n,2.0NRT,293.82,5.1,D
-11.03102,-44.31654,341.66,0.44,0.39,2026-06-08,1622,N20,VIIRS,n,2.0NRT,306.81,12.95,D
-11.02749,-44.31706,341.86,0.44,0.39,2026-06-08,1622,N20,VIIRS,n,2.0NRT,311.03,26.32,D
-11.02395,-44.31758,339.46,0.44,0.39,2026-06-08,1622,N20,VIIRS,n,2.0NRT,301.29,26.32,D
-10.96507,-49.44603,343.15,0.6,0.53,2026-06-08,1622,N20,VIIRS,n,2.0NRT,296.92,7.34,D
-10.94167,-49.93238,334.7,0.32,0.55,2026-06-08,1622,N20,VIIRS,n,2.0NRT,295.07,2.8,D
-10.94084,-49.93017,330.9,0.32,0.55,2026-06-08,1622,N20,VIIRS,n,2.0NRT,294.72,1.96,D
-10.85668,-53.73908,348.37,0.59,0.7,2026-06-08,1622,N20,VIIRS,n,2.0NRT,284.8,9.78,D
-10.84102,-49.74348,337.08,0.63,0.54,2026-06-08,1622,N20,VIIRS,n,2.0NRT,297.23,12.47,D
-10.8403,-49.73777,340.01,0.63,0.54,2026-06-08,1622,N20,VIIRS,n,2.0NRT,295.41,12.47,D
-10.80582,-44.05273,333.36,0.43,0.38,2026-06-08,1622,N20,VIIRS,n,2.0NRT,302.41,2.4,D
-10.77987,-54.09541,331.21,0.62,0.72,2026-06-08,1622,N20,VIIRS,n,2.0NRT,290.76,12.08,D
-10.77391,-54.10159,326.3,0.62,0.72,2026-06-08,1622,N20,VIIRS,n,2.0NRT,293.53,5.26,D
-10.77328,-54.09613,325.88,0.62,0.72,2026-06-08,1622,N20,VIIRS,n,2.0NRT,291.12,5.26,D
-10.74487,-47.32016,330.58,0.43,0.46,2026-06-08,1622,N20,VIIRS,n,2.0NRT,294.87,4.61,D
-10.74434,-47.31621,354.22,0.43,0.46,2026-06-08,1622,N20,VIIRS,n,2.0NRT,300.23,15.25,D
-10.70983,-49.67015,336.93,0.62,0.54,2026-06-08,1622,N20,VIIRS,n,2.0NRT,301.73,12.35,D
-10.70819,-49.67146,343.92,0.62,0.54,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.72,9.59,D
-10.70758,-49.89666,367.0,0.32,0.55,2026-06-08,1622,N20,VIIRS,h,2.0NRT,297.6,11.91,D
-10.70257,-49.89732,344.22,0.32,0.55,2026-06-08,1622,N20,VIIRS,n,2.0NRT,298.02,5.34,D
-10.69717,-49.89504,334.35,0.32,0.54,2026-06-08,1622,N20,VIIRS,n,2.0NRT,297.35,5.84,D
-10.69178,-49.8928,333.9,0.32,0.54,2026-06-08,1622,N20,VIIRS,n,2.0NRT,297.11,3.49,D
-10.68252,-49.89996,331.28,0.32,0.55,2026-06-08,1622,N20,VIIRS,n,2.0NRT,295.39,1.54,D
-10.67158,-49.93401,333.29,0.32,0.55,2026-06-08,1622,N20,VIIRS,n,2.0NRT,296.25,1.25,D
-10.56583,-46.76098,341.37,0.39,0.44,2026-06-08,1622,N20,VIIRS,n,2.0NRT,297.48,3.04,D
-10.54228,-47.72641,347.56,0.45,0.47,2026-06-08,1622,N20,VIIRS,n,2.0NRT,297.01,6.56,D
-10.51359,-46.74726,333.89,0.39,0.44,2026-06-08,1622,N20,VIIRS,n,2.0NRT,298.88,2.33,D
-10.46063,-46.45725,347.28,0.56,0.43,2026-06-08,1622,N20,VIIRS,n,2.0NRT,297.27,10.2,D
-10.35836,-49.91438,349.08,0.63,0.54,2026-06-08,1622,N20,VIIRS,n,2.0NRT,300.08,22.24,D
-10.35337,-49.91503,341.49,0.63,0.54,2026-06-08,1622,N20,VIIRS,n,2.0NRT,297.18,12.86,D
-10.35262,-49.90927,341.84,0.63,0.54,2026-06-08,1622,N20,VIIRS,n,2.0NRT,298.79,12.86,D
-10.15238,-47.65306,338.15,0.44,0.46,2026-06-08,1622,N20,VIIRS,n,2.0NRT,303.39,6.49,D
-10.15184,-47.64906,340.17,0.44,0.46,2026-06-08,1622,N20,VIIRS,n,2.0NRT,298.37,6.49,D
-10.15075,-47.64103,341.03,0.44,0.46,2026-06-08,1622,N20,VIIRS,n,2.0NRT,301.19,6.06,D
-10.14865,-47.65765,342.76,0.44,0.46,2026-06-08,1622,N20,VIIRS,n,2.0NRT,303.2,14.45,D
-10.14171,-47.63833,341.2,0.44,0.46,2026-06-08,1622,N20,VIIRS,n,2.0NRT,302.6,3.66,D
-10.11332,-47.08908,332.77,0.41,0.45,2026-06-08,1622,N20,VIIRS,n,2.0NRT,297.9,2.31,D
-10.1128,-47.08537,334.29,0.41,0.45,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.86,5.19,D
-10.10922,-47.0897,341.84,0.41,0.45,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.75,5.33,D
-10.10462,-47.08662,345.32,0.41,0.45,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.49,9.2,D
-10.10434,-46.42584,332.88,0.56,0.43,2026-06-08,1622,N20,VIIRS,n,2.0NRT,300.77,2.27,D
-10.10307,-47.07551,330.01,0.41,0.45,2026-06-08,1622,N20,VIIRS,l,2.0NRT,303.4,7.12,D
-10.07435,-46.52906,330.78,0.56,0.43,2026-06-08,1622,N20,VIIRS,l,2.0NRT,305.32,2.98,D
-9.8062,-49.26598,340.69,0.56,0.52,2026-06-08,1622,N20,VIIRS,n,2.0NRT,298.25,8.14,D
-9.78805,-47.44247,336.98,0.42,0.46,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.36,6.93,D
-9.78335,-47.43916,337.92,0.42,0.46,2026-06-08,1622,N20,VIIRS,n,2.0NRT,298.45,4.69,D
-9.77551,-47.44419,333.92,0.42,0.46,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.31,7.26,D
-9.68933,-47.26229,334.38,0.41,0.45,2026-06-08,1622,N20,VIIRS,n,2.0NRT,298.23,2.28,D
-9.64805,-47.26784,336.79,0.41,0.45,2026-06-08,1622,N20,VIIRS,n,2.0NRT,300.94,3.58,D
-9.64755,-47.26413,333.0,0.41,0.45,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.29,5.05,D
-9.64558,-48.37972,332.86,0.49,0.48,2026-06-08,1622,N20,VIIRS,n,2.0NRT,298.17,5.33,D
-9.63923,-46.84371,367.0,0.39,0.44,2026-06-08,1622,N20,VIIRS,h,2.0NRT,300.32,13.89,D
-9.55971,-48.60394,341.24,0.5,0.49,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.2,11.24,D
-9.54307,-47.76345,346.71,0.44,0.46,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.89,7.59,D
-9.49786,-40.86371,342.23,0.39,0.36,2026-06-08,1622,N20,VIIRS,n,2.0NRT,302.69,4.08,D
-9.47752,-46.08556,335.54,0.52,0.42,2026-06-08,1622,N20,VIIRS,l,2.0NRT,307.29,4.29,D
-9.47304,-46.08138,333.62,0.52,0.42,2026-06-08,1622,N20,VIIRS,l,2.0NRT,307.29,7.13,D
-9.41373,-50.67387,337.17,0.35,0.56,2026-06-08,1622,N20,VIIRS,n,2.0NRT,298.65,7.55,D
-9.17997,-46.50901,348.06,0.55,0.42,2026-06-08,1622,N20,VIIRS,n,2.0NRT,300.75,13.93,D
-8.94484,-45.65466,367.0,0.49,0.4,2026-06-08,1622,N20,VIIRS,h,2.0NRT,307.0,18.16,D
-8.94179,-45.65962,344.31,0.49,0.4,2026-06-08,1622,N20,VIIRS,n,2.0NRT,302.75,10.46,D
-8.94115,-45.65521,367.0,0.49,0.4,2026-06-08,1622,N20,VIIRS,h,2.0NRT,307.74,10.46,D
-8.94051,-45.6508,367.0,0.49,0.4,2026-06-08,1622,N20,VIIRS,h,2.0NRT,306.22,9.09,D
-8.93745,-45.65576,337.75,0.49,0.4,2026-06-08,1622,N20,VIIRS,n,2.0NRT,305.04,10.46,D
-8.93618,-45.64695,336.94,0.49,0.4,2026-06-08,1622,N20,VIIRS,n,2.0NRT,305.08,9.09,D
-8.89955,-47.45292,349.31,0.41,0.45,2026-06-08,1622,N20,VIIRS,n,2.0NRT,298.47,6.79,D
-8.71994,-47.91812,337.72,0.44,0.46,2026-06-08,1622,N20,VIIRS,n,2.0NRT,300.68,7.8,D
-8.71569,-47.91866,351.79,0.44,0.46,2026-06-08,1622,N20,VIIRS,n,2.0NRT,306.98,22.9,D
-8.71512,-47.91465,339.55,0.44,0.46,2026-06-08,1622,N20,VIIRS,n,2.0NRT,302.88,22.9,D
-8.62148,-47.51859,350.57,0.41,0.45,2026-06-08,1622,N20,VIIRS,n,2.0NRT,297.59,39.32,D
-8.62097,-47.51491,333.16,0.41,0.45,2026-06-08,1622,N20,VIIRS,n,2.0NRT,296.53,7.21,D
-8.61786,-47.52288,297.39,0.41,0.45,2026-06-08,1622,N20,VIIRS,l,2.0NRT,305.61,58.75,D
-8.61735,-47.51918,355.9,0.41,0.45,2026-06-08,1622,N20,VIIRS,n,2.0NRT,303.5,58.75,D
-8.5761,-47.25153,346.74,0.4,0.44,2026-06-08,1622,N20,VIIRS,n,2.0NRT,297.1,7.0,D
-8.45004,-48.32891,342.43,0.46,0.47,2026-06-08,1622,N20,VIIRS,n,2.0NRT,301.55,4.88,D
-8.44947,-48.3248,330.99,0.46,0.47,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.25,4.88,D
-8.40547,-47.73095,338.24,0.42,0.46,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.22,11.62,D
-8.40494,-47.7271,343.18,0.42,0.45,2026-06-08,1622,N20,VIIRS,n,2.0NRT,301.31,11.62,D
-7.95573,-46.84477,331.44,0.55,0.43,2026-06-08,1622,N20,VIIRS,l,2.0NRT,305.45,6.45,D
-7.91192,-47.10227,340.9,0.57,0.43,2026-06-08,1622,N20,VIIRS,n,2.0NRT,300.32,8.01,D
-7.89926,-47.09888,351.65,0.57,0.43,2026-06-08,1622,N20,VIIRS,n,2.0NRT,300.81,12.03,D
-7.85333,-46.19673,333.44,0.51,0.41,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.19,3.16,D
-7.85244,-46.19556,334.3,0.51,0.41,2026-06-08,1622,N20,VIIRS,n,2.0NRT,300.03,6.27,D
-7.84957,-46.19728,332.94,0.51,0.41,2026-06-08,1622,N20,VIIRS,n,2.0NRT,300.26,3.16,D
-7.75189,-47.58935,333.13,0.41,0.45,2026-06-08,1622,N20,VIIRS,n,2.0NRT,296.66,1.82,D
-7.75138,-47.58571,345.78,0.41,0.45,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.24,6.38,D
-7.60224,-46.46881,351.56,0.52,0.42,2026-06-08,1622,N20,VIIRS,n,2.0NRT,307.02,19.41,D
-7.59843,-46.46936,348.95,0.52,0.42,2026-06-08,1622,N20,VIIRS,n,2.0NRT,306.27,11.87,D
-7.59395,-46.46521,341.91,0.52,0.42,2026-06-08,1622,N20,VIIRS,n,2.0NRT,301.39,9.55,D
-7.52778,-43.40459,333.61,0.39,0.36,2026-06-08,1622,N20,VIIRS,n,2.0NRT,301.06,1.44,D
-7.51571,-43.78287,332.27,0.4,0.37,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.38,2.33,D
-7.48551,-45.70627,334.71,0.47,0.4,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.87,3.09,D
-7.32656,-43.28783,331.29,0.39,0.36,2026-06-08,1622,N20,VIIRS,l,2.0NRT,302.15,1.84,D
-7.31989,-43.28883,330.04,0.39,0.36,2026-06-08,1622,N20,VIIRS,l,2.0NRT,301.67,5.02,D
-7.3184,-47.06089,334.35,0.56,0.43,2026-06-08,1622,N20,VIIRS,n,2.0NRT,303.57,6.06,D
-7.24439,-46.55507,333.35,0.52,0.42,2026-06-08,1622,N20,VIIRS,l,2.0NRT,303.62,3.19,D
-7.24371,-46.5504,332.32,0.52,0.42,2026-06-08,1622,N20,VIIRS,l,2.0NRT,304.69,3.19,D
-7.20427,-43.41893,332.69,0.39,0.36,2026-06-08,1622,N20,VIIRS,n,2.0NRT,302.33,1.6,D
-7.2015,-47.50987,332.74,0.4,0.44,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.55,4.89,D
-7.196,-43.40937,331.01,0.39,0.36,2026-06-08,1622,N20,VIIRS,l,2.0NRT,303.19,1.96,D
-7.18196,-44.95796,334.31,0.43,0.38,2026-06-08,1622,N20,VIIRS,n,2.0NRT,298.61,6.31,D
-7.18138,-44.95404,332.38,0.43,0.38,2026-06-08,1622,N20,VIIRS,n,2.0NRT,298.02,6.31,D
-7.17488,-43.56469,343.12,0.39,0.36,2026-06-08,1622,N20,VIIRS,n,2.0NRT,303.74,2.21,D
-7.17153,-43.5652,332.47,0.39,0.36,2026-06-08,1622,N20,VIIRS,l,2.0NRT,304.23,2.21,D
-7.15479,-44.06427,353.08,0.4,0.37,2026-06-08,1622,N20,VIIRS,n,2.0NRT,306.37,23.88,D
-7.15425,-44.06059,338.31,0.4,0.37,2026-06-08,1622,N20,VIIRS,n,2.0NRT,305.87,8.49,D
-7.11142,-44.05212,330.1,0.4,0.37,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.72,1.67,D
-7.0977,-43.3635,332.14,0.39,0.36,2026-06-08,1622,N20,VIIRS,l,2.0NRT,302.25,2.93,D
-7.08879,-44.65311,346.83,0.42,0.38,2026-06-08,1622,N20,VIIRS,n,2.0NRT,301.43,6.34,D
-7.0875,-44.65268,347.19,0.42,0.38,2026-06-08,1622,N20,VIIRS,n,2.0NRT,302.27,6.51,D
-7.03604,-43.74279,330.81,0.4,0.37,2026-06-08,1622,N20,VIIRS,l,2.0NRT,304.24,3.16,D
-7.02878,-43.74022,338.49,0.4,0.37,2026-06-08,1622,N20,VIIRS,n,2.0NRT,304.53,6.81,D
-7.00429,-44.93238,336.12,0.43,0.38,2026-06-08,1622,N20,VIIRS,n,2.0NRT,302.09,6.7,D
-6.98434,-42.88396,348.87,0.39,0.36,2026-06-08,1622,N20,VIIRS,n,2.0NRT,307.12,12.93,D
-6.90845,-39.87123,332.83,0.44,0.38,2026-06-08,1622,N20,VIIRS,n,2.0NRT,295.33,3.84,D
-6.82277,-43.27373,338.73,0.39,0.36,2026-06-08,1622,N20,VIIRS,n,2.0NRT,301.27,6.0,D
-6.81892,-43.27073,330.32,0.39,0.36,2026-06-08,1622,N20,VIIRS,l,2.0NRT,302.23,2.42,D
-6.7983,-39.42834,333.93,0.46,0.39,2026-06-08,1622,N20,VIIRS,n,2.0NRT,295.65,6.0,D
-6.73236,-44.87291,331.19,0.43,0.38,2026-06-08,1622,N20,VIIRS,l,2.0NRT,301.46,9.39,D
-6.72889,-44.87345,336.06,0.43,0.38,2026-06-08,1622,N20,VIIRS,n,2.0NRT,303.65,9.39,D
-6.72832,-44.8696,341.34,0.43,0.38,2026-06-08,1622,N20,VIIRS,n,2.0NRT,301.05,9.39,D
-6.57567,-51.10063,350.47,0.34,0.56,2026-06-08,1622,N20,VIIRS,n,2.0NRT,301.35,12.69,D
-6.57526,-51.09765,339.81,0.34,0.56,2026-06-08,1622,N20,VIIRS,n,2.0NRT,295.54,12.69,D
-6.39711,-44.16846,333.95,0.4,0.37,2026-06-08,1622,N20,VIIRS,n,2.0NRT,303.67,5.98,D
-6.39427,-44.17258,341.75,0.4,0.37,2026-06-08,1622,N20,VIIRS,n,2.0NRT,308.22,9.64,D
-6.3337,-47.53742,335.6,0.39,0.44,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.63,6.09,D
-6.3297,-47.53802,342.69,0.39,0.44,2026-06-08,1622,N20,VIIRS,n,2.0NRT,297.62,4.99,D
-6.3292,-47.53448,344.66,0.39,0.44,2026-06-08,1622,N20,VIIRS,n,2.0NRT,298.64,4.99,D
-6.3287,-47.5309,334.33,0.39,0.44,2026-06-08,1622,N20,VIIRS,n,2.0NRT,299.49,6.41,D
-6.12725,-45.76469,348.6,0.46,0.39,2026-06-08,1622,N20,VIIRS,n,2.0NRT,297.92,8.76,D
-6.12664,-45.76052,345.35,0.46,0.39,2026-06-08,1622,N20,VIIRS,n,2.0NRT,297.57,8.76,D
-6.12365,-45.76521,341.66,0.46,0.39,2026-06-08,1622,N20,VIIRS,n,2.0NRT,298.39,8.76,D
-6.11533,-45.78357,332.85,0.46,0.39,2026-06-08,1622,N20,VIIRS,n,2.0NRT,295.92,2.83,D
-6.05329,-45.33838,338.24,0.44,0.38,2026-06-08,1622,N20,VIIRS,n,2.0NRT,296.99,6.58,D
-6.04642,-45.12357,335.87,0.43,0.38,2026-06-08,1622,N20,VIIRS,n,2.0NRT,297.85,4.29,D
-6.04293,-45.12408,336.43,0.43,0.38,2026-06-08,1622,N20,VIIRS,n,2.0NRT,298.08,4.29,D
-5.96336,-45.11632,334.08,0.43,0.38,2026-06-08,1622,N20,VIIRS,n,2.0NRT,298.18,2.58,D
-5.9628,-45.11248,338.6,0.43,0.38,2026-06-08,1622,N20,VIIRS,n,2.0NRT,297.85,1.98,D
-5.96171,-45.11603,336.96,0.43,0.38,2026-06-08,1622,N20,VIIRS,l,2.0NRT,310.07,53.76,D
-5.96113,-45.11219,347.94,0.43,0.38,2026-06-08,1622,N20,VIIRS,n,2.0NRT,300.62,6.38,D
-5.63337,-45.91414,334.1,0.46,0.39,2026-06-08,1624,N20,VIIRS,n,2.0NRT,302.81,27.69,D
-5.51564,-44.73353,332.39,0.41,0.37,2026-06-08,1624,N20,VIIRS,n,2.0NRT,296.28,3.7,D
-5.51221,-44.73405,335.99,0.41,0.37,2026-06-08,1624,N20,VIIRS,n,2.0NRT,293.69,34.29,D
-5.42443,-46.61349,329.61,0.5,0.41,2026-06-08,1624,N20,VIIRS,n,2.0NRT,299.04,3.84,D
-5.36344,-46.536,334.55,0.49,0.41,2026-06-08,1624,N20,VIIRS,n,2.0NRT,295.4,2.94,D
-5.34729,-46.52931,332.74,0.49,0.4,2026-06-08,1624,N20,VIIRS,n,2.0NRT,293.37,10.24,D
-5.30733,-43.05721,337.93,0.38,0.36,2026-06-08,1624,N20,VIIRS,n,2.0NRT,305.11,6.29,D
-5.28467,-46.28067,338.12,0.48,0.4,2026-06-08,1624,N20,VIIRS,n,2.0NRT,297.54,6.09,D
-5.28102,-46.28123,329.2,0.48,0.4,2026-06-08,1624,N20,VIIRS,n,2.0NRT,299.17,6.09,D
-5.27674,-46.27755,344.41,0.48,0.4,2026-06-08,1624,N20,VIIRS,n,2.0NRT,297.32,13.33,D
-4.64116,-43.04998,335.26,0.38,0.36,2026-06-08,1624,N20,VIIRS,n,2.0NRT,303.43,62.48,D
-4.64063,-43.04653,341.86,0.38,0.36,2026-06-08,1624,N20,VIIRS,n,2.0NRT,308.66,62.48,D
-4.63733,-43.04704,348.93,0.38,0.36,2026-06-08,1624,N20,VIIRS,n,2.0NRT,303.54,62.48,D
-4.46589,-41.83788,335.51,0.4,0.37,2026-06-08,1624,N20,VIIRS,n,2.0NRT,297.09,4.12,D
-4.40361,-43.3163,351.49,0.38,0.36,2026-06-08,1624,N20,VIIRS,n,2.0NRT,303.19,11.63,D
-4.40135,-43.3237,341.26,0.38,0.36,2026-06-08,1624,N20,VIIRS,n,2.0NRT,299.2,3.6,D
