latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,temp_max,temp_min,temp_mean,wind_speed,precipitation,humidity,soil_moisture
-14.29618,-49.24466,298.89,0.56,0.69,2026-06-08,347,N20,VIIRS,n,2.0NRT,286.85,2.74,N,31.8,20.0,25.8,14.8,0.0,48.125,0.10745833333333332
-12.86191,-38.36472,312.67,0.41,0.37,2026-06-08,347,N20,VIIRS,n,2.0NRT,290.09,0.6,N,26.9,21.4,23.9,14.8,0.1,75.125,0.48608333333333337
-12.82153,-38.41906,301.14,0.41,0.37,2026-06-08,347,N20,VIIRS,n,2.0NRT,290.54,0.51,N,26.9,21.4,23.9,14.8,0.1,75.125,0.48608333333333337
-12.7121,-38.57082,305.7,0.41,0.37,2026-06-08,347,N20,VIIRS,n,2.0NRT,293.09,1.92,N,27.1,20.6,23.6,14.6,1.6,78.625,0.27129166666666665
-12.39914,-38.34107,304.8,0.41,0.37,2026-06-08,347,N20,VIIRS,n,2.0NRT,291.25,1.32,N,27.2,20.1,23.0,15.4,0.2,80.04166666666667,0.4615833333333333
-12.39852,-38.34481,320.31,0.41,0.37,2026-06-08,347,N20,VIIRS,n,2.0NRT,291.9,2.37,N,27.2,20.1,23.0,15.4,0.2,80.04166666666667,0.4615833333333333
-12.39512,-38.34422,307.56,0.41,0.37,2026-06-08,347,N20,VIIRS,n,2.0NRT,290.29,0.68,N,27.2,20.1,23.0,15.4,0.2,80.04166666666667,0.4615833333333333
-11.43954,-46.6769,309.0,0.43,0.62,2026-06-08,347,N20,VIIRS,n,2.0NRT,286.55,1.2,N,31.8,20.7,26.0,21.3,0.0,46.5,0.11629166666666668
-11.03437,-44.31907,301.29,0.61,0.53,2026-06-08,347,N20,VIIRS,n,2.0NRT,288.35,1.27,N,31.1,18.1,24.8,12.2,0.0,55.333333333333336,0.06470833333333333
-11.02948,-44.31811,304.06,0.61,0.53,2026-06-08,347,N20,VIIRS,n,2.0NRT,288.62,1.27,N,31.1,18.1,24.8,12.2,0.0,55.333333333333336,0.06470833333333333
-11.02459,-44.31717,321.87,0.61,0.53,2026-06-08,347,N20,VIIRS,n,2.0NRT,288.53,4.14,N,31.1,18.0,24.6,11.3,0.0,56.958333333333336,0.13758333333333334
-10.6964,-37.04819,303.15,0.39,0.36,2026-06-08,347,N20,VIIRS,n,2.0NRT,290.18,0.77,N,27.6,22.5,24.6,20.4,2.8,82.75,0.29341666666666666
-10.14647,-47.6421,333.41,0.53,0.67,2026-06-08,347,N20,VIIRS,n,2.0NRT,290.03,5.21,N,33.8,21.0,27.8,17.1,0.0,46.666666666666664,0.034
-10.14606,-47.6389,309.54,0.53,0.67,2026-06-08,347,N20,VIIRS,n,2.0NRT,289.08,3.83,N,33.8,21.0,27.8,17.1,0.0,46.666666666666664,0.034
-10.14559,-47.6467,302.34,0.53,0.67,2026-06-08,347,N20,VIIRS,n,2.0NRT,289.77,3.08,N,34.1,20.9,27.4,16.1,0.0,48.541666666666664,0.035625
-10.14516,-47.6434,331.29,0.53,0.67,2026-06-08,347,N20,VIIRS,n,2.0NRT,289.88,5.88,N,33.8,21.0,27.8,17.1,0.0,46.666666666666664,0.034
-10.14031,-47.64096,303.79,0.53,0.67,2026-06-08,347,N20,VIIRS,n,2.0NRT,289.53,0.88,N,33.8,21.0,27.8,17.1,0.0,46.666666666666664,0.034
-9.30555,-48.96965,310.84,0.67,0.74,2026-06-08,347,N20,VIIRS,n,2.0NRT,288.86,2.11,N,35.0,23.0,28.8,18.7,0.0,47.833333333333336,0.10483333333333333
-7.90478,-47.09173,302.44,0.53,0.67,2026-06-08,347,N20,VIIRS,n,2.0NRT,288.47,1.04,N,33.8,23.5,28.8,19.0,0.0,48.333333333333336,0.037125
-7.89767,-47.09548,307.56,0.53,0.67,2026-06-08,347,N20,VIIRS,n,2.0NRT,288.46,1.96,N,33.8,23.5,28.8,19.0,0.0,48.333333333333336,0.037125
-7.84731,-46.18842,304.22,0.46,0.64,2026-06-08,347,N20,VIIRS,n,2.0NRT,289.32,0.71,N,33.8,23.3,28.5,19.8,0.0,49.458333333333336,0.07020833333333333
-7.84656,-46.19243,303.16,0.46,0.64,2026-06-08,347,N20,VIIRS,n,2.0NRT,289.55,1.36,N,33.8,23.3,28.5,19.8,0.0,49.458333333333336,0.07020833333333333
-7.39787,-45.24831,320.18,0.41,0.6,2026-06-08,347,N20,VIIRS,n,2.0NRT,289.48,2.5,N,34.2,24.0,29.2,20.4,0.0,48.75,0.10516666666666667
-7.22636,-46.43324,327.03,0.49,0.65,2026-06-08,347,N20,VIIRS,n,2.0NRT,288.85,2.69,N,32.0,22.5,27.6,18.8,0.0,53.041666666666664,0.11629166666666668
-7.2255,-46.43783,305.44,0.49,0.65,2026-06-08,347,N20,VIIRS,n,2.0NRT,288.39,2.69,N,32.0,22.5,27.6,18.8,0.0,53.041666666666664,0.11629166666666668
-7.22407,-46.43362,334.02,0.49,0.65,2026-06-08,347,N20,VIIRS,n,2.0NRT,288.66,4.72,N,32.0,22.5,27.6,18.8,0.0,53.041666666666664,0.11629166666666668
-5.51925,-37.4852,312.39,0.43,0.38,2026-06-08,347,N20,VIIRS,n,2.0NRT,289.11,1.26,N,31.8,22.9,27.2,20.8,0.0,66.45833333333333,0.18995833333333334
-5.49403,-37.24382,307.23,0.42,0.38,2026-06-08,347,N20,VIIRS,n,2.0NRT,291.3,0.6,N,31.9,22.8,26.8,24.5,0.2,70.54166666666667,0.13741666666666666
-25.54395,-42.83807,312.57,0.44,0.39,2026-06-08,349,N20,VIIRS,n,2.0NRT,269.2,1.97,N,23.0,21.8,22.4,22.1,0.3,70.375,0.0
-25.54315,-42.84248,309.19,0.44,0.39,2026-06-08,349,N20,VIIRS,n,2.0NRT,270.9,1.87,N,23.0,21.8,22.4,22.1,0.3,70.375,0.0
-25.33052,-42.69176,328.15,0.44,0.38,2026-06-08,349,N20,VIIRS,n,2.0NRT,276.56,2.2,N,23.1,22.0,22.5,23.4,0.5,70.58333333333333,0.0
-24.68305,-42.38304,323.21,0.44,0.38,2026-06-08,349,N20,VIIRS,n,2.0NRT,292.34,2.3,N,23.4,22.1,22.8,18.9,0.6,68.125,0.0
-24.67954,-42.38229,326.15,0.44,0.38,2026-06-08,349,N20,VIIRS,n,2.0NRT,292.3,2.3,N,23.4,22.1,22.8,18.9,0.6,68.125,0.0
-24.54429,-42.4679,321.22,0.44,0.38,2026-06-08,349,N20,VIIRS,n,2.0NRT,292.79,1.82,N,23.6,22.1,22.9,19.2,0.6,67.58333333333333,0.0
-24.54352,-42.47224,309.2,0.44,0.38,2026-06-08,349,N20,VIIRS,n,2.0NRT,292.17,1.09,N,23.6,22.1,22.9,19.2,0.6,67.58333333333333,0.0
-24.23982,-50.74085,298.23,0.43,0.62,2026-06-08,349,N20,VIIRS,n,2.0NRT,286.43,1.36,N,22.0,10.5,15.2,9.4,0.0,78.625,0.39008333333333334
-23.98397,-48.91467,296.59,0.34,0.56,2026-06-08,349,N20,VIIRS,n,2.0NRT,282.69,1.4,N,21.8,9.7,14.7,11.6,0.0,80.125,0.3690833333333334
-23.98324,-48.9179,322.41,0.34,0.56,2026-06-08,349,N20,VIIRS,n,2.0NRT,283.47,1.96,N,21.8,9.7,14.6,11.7,0.0,80.29166666666667,0.369375
-23.98182,-48.91752,325.96,0.34,0.56,2026-06-08,349,N20,VIIRS,n,2.0NRT,283.71,2.07,N,21.8,9.7,14.6,11.7,0.0,80.29166666666667,0.369375
-23.63677,-46.46987,298.13,0.49,0.49,2026-06-08,349,N20,VIIRS,n,2.0NRT,283.28,0.44,N,22.7,9.7,14.9,11.2,0.0,74.25,0.29312499999999997
-23.40664,-46.55723,301.46,0.5,0.49,2026-06-08,349,N20,VIIRS,n,2.0NRT,280.89,0.84,N,22.7,7.7,15.6,12.6,0.0,68.20833333333333,0.2175
-23.18876,-45.81913,302.32,0.46,0.47,2026-06-08,349,N20,VIIRS,n,2.0NRT,289.64,1.22,N,22.7,9.1,14.9,7.4,0.0,79.875,0.26295833333333335
-22.92306,-43.75707,318.28,0.53,0.42,2026-06-08,349,N20,VIIRS,n,2.0NRT,290.88,3.42,N,26.0,12.8,18.7,9.5,0.0,78.25,0.291875
-22.91923,-43.75623,307.86,0.53,0.42,2026-06-08,349,N20,VIIRS,n,2.0NRT,290.83,1.58,N,26.0,12.8,18.7,9.5,0.0,78.25,0.291875
-22.91256,-43.72801,308.52,0.53,0.42,2026-06-08,349,N20,VIIRS,n,2.0NRT,288.7,9.25,N,25.9,12.6,18.6,9.5,0.0,78.25,0.291875
-22.9116,-43.73314,330.41,0.53,0.42,2026-06-08,349,N20,VIIRS,n,2.0NRT,289.87,9.25,N,25.9,12.6,18.6,9.5,0.0,78.25,0.291875
-22.91063,-43.73827,299.7,0.53,0.42,2026-06-08,349,N20,VIIRS,n,2.0NRT,289.04,1.43,N,25.9,12.6,18.6,9.5,0.0,78.25,0.291875
-22.90777,-43.7323,330.87,0.53,0.42,2026-06-08,349,N20,VIIRS,n,2.0NRT,290.06,4.3,N,25.9,12.6,18.6,9.5,0.0,78.25,0.291875
-22.90681,-43.73742,325.5,0.53,0.42,2026-06-08,349,N20,VIIRS,n,2.0NRT,291.84,3.31,N,25.9,12.6,18.6,9.5,0.0,78.25,0.291875
-22.90395,-43.73145,308.45,0.53,0.42,2026-06-08,349,N20,VIIRS,n,2.0NRT,288.9,4.3,N,25.9,12.6,18.6,9.5,0.0,78.25,0.291875
-22.90391,-43.75282,300.04,0.53,0.42,2026-06-08,349,N20,VIIRS,n,2.0NRT,288.45,1.89,N,25.9,12.6,18.6,9.5,0.0,78.25,0.291875
-22.90298,-43.73657,321.99,0.53,0.42,2026-06-08,349,N20,VIIRS,n,2.0NRT,289.98,3.31,N,25.9,12.6,18.6,9.5,0.0,78.25,0.291875
-22.90008,-43.75198,317.64,0.53,0.42,2026-06-08,349,N20,VIIRS,n,2.0NRT,288.47,1.89,N,25.9,12.6,18.6,9.5,0.0,78.25,0.291875
-22.77938,-43.37596,296.49,0.51,0.41,2026-06-08,349,N20,VIIRS,n,2.0NRT,286.15,0.45,N,24.3,13.4,18.5,7.2,0.0,77.54166666666667,0.21608333333333332
-22.72783,-47.13362,299.88,0.56,0.51,2026-06-08,349,N20,VIIRS,n,2.0NRT,289.15,2.73,N,24.2,9.6,16.7,8.1,0.0,62.166666666666664,0.161
-22.69605,-47.66027,295.86,0.6,0.53,2026-06-08,349,N20,VIIRS,n,2.0NRT,285.43,2.35,N,24.3,10.4,17.0,9.5,0.0,71.0,0.15216666666666667
-22.6912,-47.65903,321.91,0.6,0.53,2026-06-08,349,N20,VIIRS,n,2.0NRT,285.04,2.35,N,24.5,9.4,16.6,7.4,0.0,71.83333333333333,0.22154166666666666
-22.66293,-40.24072,309.74,0.39,0.36,2026-06-08,349,N20,VIIRS,n,2.0NRT,295.12,0.49,N,23.9,22.7,23.2,12.5,0.0,63.958333333333336,0.0
-22.54852,-40.06616,321.26,0.39,0.36,2026-06-08,349,N20,VIIRS,n,2.0NRT,295.68,1.23,N,23.9,22.8,23.3,13.2,0.0,63.541666666666664,0.0
-22.51561,-44.11649,308.27,0.56,0.43,2026-06-08,349,N20,VIIRS,n,2.0NRT,286.89,1.2,N,23.4,10.2,16.2,10.6,0.0,82.08333333333333,0.28591666666666665
-22.51271,-44.11021,301.0,0.56,0.43,2026-06-08,349,N20,VIIRS,n,2.0NRT,287.82,1.2,N,23.8,9.1,16.1,10.5,0.0,81.125,0.3147083333333333
-22.51168,-44.11565,300.04,0.56,0.43,2026-06-08,349,N20,VIIRS,n,2.0NRT,287.35,1.2,N,23.6,10.2,16.3,9.9,0.0,81.29166666666667,0.2794583333333333
-22.50982,-44.10392,297.38,0.56,0.43,2026-06-08,349,N20,VIIRS,n,2.0NRT,287.11,1.92,N,24.1,9.1,16.2,10.2,0.0,80.20833333333333,0.30816666666666664
-22.50485,-44.10848,298.52,0.56,0.43,2026-06-08,349,N20,VIIRS,n,2.0NRT,286.23,1.43,N,24.3,9.3,16.3,10.2,0.0,80.25,0.30816666666666664
-21.62667,-43.46869,297.14,0.54,0.42,2026-06-08,349,N20,VIIRS,n,2.0NRT,283.35,0.96,N,21.2,9.0,14.8,10.2,0.0,78.75,0.2844583333333333
-21.24137,-40.04929,329.87,0.4,0.37,2026-06-08,349,N20,VIIRS,n,2.0NRT,296.47,4.98,N,23.8,22.6,23.2,13.3,0.0,63.25,0.0
-21.20261,-43.81361,314.23,0.57,0.43,2026-06-08,349,N20,VIIRS,n,2.0NRT,281.43,1.93,N,20.8,9.2,14.4,11.2,0.0,71.08333333333333,0.21783333333333332
-21.2016,-43.81906,305.69,0.57,0.43,2026-06-08,349,N20,VIIRS,n,2.0NRT,280.26,1.93,N,20.2,9.2,14.3,11.3,0.0,71.33333333333333,0.22008333333333333
-21.20079,-43.8143,326.26,0.57,0.43,2026-06-08,349,N20,VIIRS,n,2.0NRT,281.66,3.4,N,20.8,9.2,14.4,11.2,0.0,71.08333333333333,0.21783333333333332
-21.17728,-43.97905,298.45,0.39,0.44,2026-06-08,349,N20,VIIRS,n,2.0NRT,283.12,1.29,N,20.7,9.0,14.3,10.0,0.0,70.95833333333333,0.20304166666666668
-20.99381,-51.79578,298.58,0.59,0.7,2026-06-08,349,N20,VIIRS,n,2.0NRT,287.84,1.82,N,27.8,13.6,20.1,9.9,0.0,63.291666666666664,0.10179166666666667
-20.90083,-43.81934,295.77,0.38,0.43,2026-06-08,349,N20,VIIRS,n,2.0NRT,283.13,0.58,N,20.5,9.7,14.6,7.7,0.0,69.29166666666667,0.249
-20.76227,-46.76846,298.75,0.58,0.52,2026-06-08,349,N20,VIIRS,n,2.0NRT,283.78,0.91,N,24.4,10.9,16.8,7.9,0.0,63.166666666666664,0.15158333333333332
-20.57331,-43.97242,313.16,0.4,0.44,2026-06-08,349,N20,VIIRS,n,2.0NRT,283.0,1.75,N,21.5,7.8,14.2,7.4,0.0,72.54166666666667,0.2285
-20.54701,-43.75297,302.99,0.38,0.44,2026-06-08,349,N20,VIIRS,n,2.0NRT,285.21,1.02,N,21.0,8.5,14.3,6.9,0.0,73.33333333333333,0.18229166666666666
-20.54625,-42.11986,302.85,0.47,0.4,2026-06-08,349,N20,VIIRS,n,2.0NRT,282.57,0.72,N,22.0,11.6,16.3,6.7,0.0,70.875,0.301875
-20.54495,-43.76403,296.41,0.39,0.44,2026-06-08,349,N20,VIIRS,n,2.0NRT,284.87,0.85,N,21.0,8.5,14.3,6.9,0.0,73.33333333333333,0.18229166666666666
-20.54371,-43.74847,319.37,0.38,0.44,2026-06-08,349,N20,VIIRS,n,2.0NRT,286.36,1.89,N,21.0,8.5,14.3,6.9,0.0,73.33333333333333,0.18229166666666666
-20.54234,-43.75583,301.79,0.39,0.44,2026-06-08,349,N20,VIIRS,n,2.0NRT,288.52,1.61,N,21.0,8.5,14.3,6.9,0.0,73.33333333333333,0.18229166666666666
-20.54166,-43.75951,295.25,0.39,0.44,2026-06-08,349,N20,VIIRS,n,2.0NRT,285.04,1.5,N,21.0,8.5,14.3,6.9,0.0,73.33333333333333,0.18229166666666666
-20.54097,-43.76321,318.3,0.39,0.44,2026-06-08,349,N20,VIIRS,n,2.0NRT,286.59,1.5,N,21.0,8.5,14.3,6.9,0.0,73.33333333333333,0.18229166666666666
-20.41791,-43.55236,309.72,0.57,0.43,2026-06-08,349,N20,VIIRS,n,2.0NRT,281.89,1.63,N,20.5,10.4,14.5,9.1,0.0,67.79166666666667,0.183625
-20.32399,-47.73184,312.38,0.34,0.56,2026-06-08,349,N20,VIIRS,n,2.0NRT,287.44,0.96,N,25.7,12.6,18.7,10.7,0.0,56.416666666666664,0.20075
-20.32324,-47.7353,298.31,0.34,0.56,2026-06-08,349,N20,VIIRS,n,2.0NRT,284.84,0.96,N,25.7,12.6,18.7,10.7,0.0,56.416666666666664,0.20075
-20.25196,-40.22842,302.7,0.41,0.37,2026-06-08,349,N20,VIIRS,n,2.0NRT,291.48,0.97,N,25.1,13.9,19.6,12.8,0.0,76.375,0.211125
-20.25131,-40.2323,327.61,0.41,0.37,2026-06-08,349,N20,VIIRS,n,2.0NRT,292.27,3.2,N,25.1,13.9,19.6,12.8,0.0,76.375,0.211125
-20.25,-40.24005,329.11,0.41,0.37,2026-06-08,349,N20,VIIRS,n,2.0NRT,291.86,5.3,N,25.1,13.9,19.4,12.8,0.0,76.5,0.21333333333333335
-20.24935,-40.24393,332.46,0.41,0.37,2026-06-08,349,N20,VIIRS,n,2.0NRT,290.46,5.3,N,25.1,13.9,19.4,12.8,0.0,76.5,0.21333333333333335
-20.2466,-40.2394,304.82,0.41,0.37,2026-06-08,349,N20,VIIRS,n,2.0NRT,290.66,5.3,N,25.1,13.9,19.4,12.8,0.0,76.5,0.21333333333333335
-20.24595,-40.24328,326.58,0.41,0.37,2026-06-08,349,N20,VIIRS,n,2.0NRT,292.89,5.3,N,25.1,13.9,19.4,12.8,0.0,76.5,0.21333333333333335
-20.24255,-40.24264,299.98,0.41,0.37,2026-06-08,349,N20,VIIRS,n,2.0NRT,289.91,6.69,N,25.0,13.9,19.4,12.8,0.0,76.5,0.21333333333333335
-20.23915,-40.24199,348.71,0.41,0.37,2026-06-08,349,N20,VIIRS,n,2.0NRT,298.4,6.69,N,25.0,13.9,19.4,12.8,0.0,76.5,0.21333333333333335
-20.23433,-40.22906,332.27,0.41,0.37,2026-06-08,349,N20,VIIRS,n,2.0NRT,297.47,2.19,N,25.0,13.9,19.4,12.8,0.0,76.5,0.21333333333333335
-20.23367,-40.23294,302.66,0.41,0.37,2026-06-08,349,N20,VIIRS,n,2.0NRT,290.11,2.19,N,25.0,13.9,19.4,12.8,0.0,76.5,0.21333333333333335
-20.23236,-40.2407,316.8,0.41,0.37,2026-06-08,349,N20,VIIRS,n,2.0NRT,290.26,1.61,N,25.0,13.9,19.4,12.8,0.0,76.5,0.21333333333333335
-20.2317,-40.24458,319.66,0.41,0.37,2026-06-08,349,N20,VIIRS,n,2.0NRT,290.8,2.12,N,25.0,13.9,19.4,12.8,0.0,76.5,0.21333333333333335
-20.23027,-40.23229,323.01,0.41,0.37,2026-06-08,349,N20,VIIRS,n,2.0NRT,295.95,2.15,N,25.0,13.9,19.4,12.8,0.0,76.5,0.21333333333333335
-20.14955,-44.87566,320.81,0.45,0.47,2026-06-08,349,N20,VIIRS,n,2.0NRT,284.89,1.6,N,23.2,9.9,16.4,7.7,0.0,64.70833333333333,0.208
-19.83759,-40.08152,308.71,0.41,0.37,2026-06-08,349,N20,VIIRS,n,2.0NRT,293.33,1.64,N,25.9,15.2,20.2,11.9,0.0,73.83333333333333,0.24987499999999999
-19.82225,-43.12892,316.51,0.55,0.42,2026-06-08,349,N20,VIIRS,n,2.0NRT,285.53,1.94,N,23.3,9.9,16.2,9.8,0.0,72.04166666666667,0.225
-19.71813,-40.35306,304.52,0.41,0.37,2026-06-08,349,N20,VIIRS,n,2.0NRT,290.18,0.77,N,26.0,16.8,20.4,10.0,0.0,70.91666666666667,0.20179166666666667
-19.51126,-44.27604,298.81,0.43,0.46,2026-06-08,349,N20,VIIRS,n,2.0NRT,287.26,0.78,N,23.3,11.9,17.3,10.7,0.0,61.666666666666664,0.19945833333333332
-19.48384,-42.53727,301.43,0.51,0.41,2026-06-08,349,N20,VIIRS,n,2.0NRT,290.18,1.01,N,25.0,13.1,18.4,4.9,0.0,72.83333333333333,0.3383333333333334
-19.48294,-42.54216,305.75,0.51,0.41,2026-06-08,349,N20,VIIRS,n,2.0NRT,289.66,4.19,N,25.0,13.1,18.4,4.9,0.0,72.83333333333333,0.3383333333333334
-19.48204,-42.54703,339.01,0.51,0.41,2026-06-08,349,N20,VIIRS,n,2.0NRT,289.26,4.19,N,25.0,13.1,18.4,4.9,0.0,72.83333333333333,0.3383333333333334
-19.48109,-42.53416,321.86,0.51,0.41,2026-06-08,349,N20,VIIRS,n,2.0NRT,289.71,1.7,N,25.2,13.1,18.5,4.5,0.0,72.625,0.32758333333333334
-19.48095,-42.53168,317.95,0.51,0.41,2026-06-08,349,N20,VIIRS,n,2.0NRT,290.0,1.63,N,25.2,13.1,18.5,4.5,0.0,72.625,0.32758333333333334
-19.48022,-42.53902,299.33,0.51,0.41,2026-06-08,349,N20,VIIRS,n,2.0NRT,289.12,1.7,N,25.0,13.1,18.4,4.9,0.0,72.83333333333333,0.3383333333333334
-19.48006,-42.53653,301.86,0.51,0.41,2026-06-08,349,N20,VIIRS,n,2.0NRT,289.04,1.63,N,25.0,13.1,18.4,4.9,0.0,72.83333333333333,0.3383333333333334
-19.43793,-44.3403,299.6,0.43,0.46,2026-06-08,349,N20,VIIRS,n,2.0NRT,285.44,0.97,N,24.1,12.2,17.7,9.7,0.0,59.625,0.14862499999999998
-18.90968,-47.43162,323.46,0.35,0.57,2026-06-08,349,N20,VIIRS,n,2.0NRT,281.28,2.77,N,24.2,11.4,17.8,12.7,0.0,54.958333333333336,0.21458333333333335
-18.90898,-47.43495,324.34,0.35,0.57,2026-06-08,349,N20,VIIRS,n,2.0NRT,280.33,3.04,N,24.2,11.4,17.8,12.7,0.0,54.958333333333336,0.21458333333333335
-14.3986,-43.80062,316.35,0.49,0.49,2026-06-08,349,N20,VIIRS,n,2.0NRT,286.96,1.73,N,31.2,15.6,23.6,10.9,0.0,55.666666666666664,0.08800000000000001
-14.39775,-43.80516,297.01,0.49,0.49,2026-06-08,349,N20,VIIRS,n,2.0NRT,285.95,1.06,N,31.2,15.6,23.6,10.9,0.0,55.666666666666664,0.08800000000000001
-12.49182,-46.27747,307.62,0.39,0.59,2026-06-08,349,N20,VIIRS,n,2.0NRT,290.1,2.21,N,31.3,18.5,25.0,16.8,0.0,49.458333333333336,0.03870833333333334
-12.48725,-46.27206,318.86,0.39,0.59,2026-06-08,349,N20,VIIRS,n,2.0NRT,291.26,3.31,N,30.5,17.7,24.3,18.0,0.0,51.916666666666664,0.038
-12.48298,-46.26518,299.81,0.39,0.59,2026-06-08,349,N20,VIIRS,n,2.0NRT,288.27,0.98,N,30.8,17.7,24.4,18.0,0.0,52.0,0.038
-12.32015,-46.07661,301.22,0.38,0.59,2026-06-08,349,N20,VIIRS,n,2.0NRT,285.07,0.72,N,29.0,15.1,22.2,12.8,0.0,55.458333333333336,0.04800000000000001
-12.31947,-46.0801,299.1,0.38,0.59,2026-06-08,349,N20,VIIRS,n,2.0NRT,284.77,0.72,N,29.0,15.1,22.2,12.8,0.0,55.458333333333336,0.04800000000000001
-12.06733,-48.42472,311.53,0.55,0.68,2026-06-08,349,N20,VIIRS,n,2.0NRT,286.9,1.48,N,33.7,20.0,26.9,15.2,0.0,49.083333333333336,0.11054166666666666
-12.06628,-48.42984,305.27,0.55,0.68,2026-06-08,349,N20,VIIRS,n,2.0NRT,286.58,1.48,N,33.5,20.0,26.8,15.2,0.0,49.083333333333336,0.11054166666666666
-12.04983,-45.57093,297.31,0.35,0.57,2026-06-08,349,N20,VIIRS,n,2.0NRT,286.4,0.28,N,30.3,15.9,23.4,10.7,0.0,52.0,0.03754166666666667
-12.04972,-45.57113,296.44,0.35,0.57,2026-06-08,349,N20,VIIRS,n,2.0NRT,286.32,0.29,N,30.3,15.9,23.4,10.7,0.0,52.0,0.03754166666666667
-12.04401,-45.57311,302.56,0.36,0.57,2026-06-08,349,N20,VIIRS,n,2.0NRT,287.1,0.7,N,30.3,15.9,23.4,10.7,0.0,52.0,0.03754166666666667
-12.04387,-45.57332,299.74,0.35,0.57,2026-06-08,349,N20,VIIRS,n,2.0NRT,286.9,0.59,N,30.3,15.9,23.4,10.7,0.0,52.0,0.03754166666666667
-9.30699,-48.96627,303.88,0.6,0.71,2026-06-08,525,N20,VIIRS,n,2.0NRT,288.57,1.71,N,35.0,23.0,28.8,18.7,0.0,47.833333333333336,0.10483333333333333
-9.30632,-48.9715,299.97,0.6,0.71,2026-06-08,525,N20,VIIRS,n,2.0NRT,287.9,1.1,N,35.0,23.0,28.8,18.7,0.0,47.833333333333336,0.10483333333333333
-9.0936,-50.60559,303.41,0.46,0.64,2026-06-08,525,N20,VIIRS,n,2.0NRT,288.89,1.54,N,31.9,20.2,25.8,9.0,0.0,73.04166666666667,0.46
-9.09303,-50.60988,318.3,0.46,0.64,2026-06-08,525,N20,VIIRS,n,2.0NRT,288.52,1.54,N,31.9,20.2,25.8,9.0,0.0,73.04166666666667,0.46
-6.57847,-51.099,304.1,0.39,0.6,2026-06-08,525,N20,VIIRS,n,2.0NRT,288.11,2.07,N,30.9,21.2,26.0,12.9,0.7,72.41666666666667,0.3355416666666667
-6.57798,-51.10258,338.81,0.39,0.6,2026-06-08,525,N20,VIIRS,n,2.0NRT,287.45,2.07,N,30.9,21.2,26.0,12.9,0.7,72.41666666666667,0.3355416666666667
-6.57723,-51.10021,340.42,0.39,0.6,2026-06-08,525,N20,VIIRS,n,2.0NRT,290.31,11.1,N,30.9,21.2,26.0,12.9,0.7,72.41666666666667,0.3355416666666667
-6.57671,-51.10387,367.0,0.39,0.6,2026-06-08,525,N20,VIIRS,h,2.0NRT,289.07,11.1,N,30.9,21.2,26.0,12.9,0.7,72.41666666666667,0.3355416666666667
-6.57172,-51.09977,324.55,0.39,0.6,2026-06-08,525,N20,VIIRS,n,2.0NRT,289.52,11.1,N,30.9,21.2,26.0,12.9,0.7,72.41666666666667,0.3355416666666667
-6.57116,-51.10367,318.04,0.39,0.6,2026-06-08,525,N20,VIIRS,n,2.0NRT,289.09,11.1,N,30.9,21.2,26.0,12.9,0.7,72.41666666666667,0.3355416666666667
-5.30603,-55.97099,319.84,0.54,0.42,2026-06-08,525,N20,VIIRS,n,2.0NRT,289.85,1.76,N,30.3,22.4,25.5,8.1,3.5,88.91666666666667,0.4507916666666667
-3.5005,-48.03702,302.44,0.58,0.7,2026-06-08,525,N20,VIIRS,n,2.0NRT,286.54,0.9,N,31.3,22.8,25.9,12.7,5.9,88.5,0.4094166666666667
-3.49899,-48.03492,314.32,0.58,0.7,2026-06-08,525,N20,VIIRS,n,2.0NRT,286.83,2.87,N,31.3,22.8,26.2,12.7,5.3,85.875,0.4028333333333334
-3.49418,-48.03563,335.99,0.58,0.7,2026-06-08,525,N20,VIIRS,n,2.0NRT,286.62,7.5,N,31.3,22.8,25.9,12.7,5.9,88.5,0.4094166666666667
-3.49267,-48.03359,330.09,0.58,0.7,2026-06-08,525,N20,VIIRS,n,2.0NRT,286.86,4.86,N,31.3,22.8,25.9,12.7,5.9,88.5,0.4094166666666667
-2.73645,-58.18936,315.3,0.4,0.37,2026-06-08,525,N20,VIIRS,n,2.0NRT,290.41,1.44,N,29.5,23.3,25.3,8.4,14.6,92.79166666666667,0.41970833333333335
-14.73574,-52.68082,298.28,0.4,0.6,2026-06-08,527,N20,VIIRS,n,2.0NRT,284.03,0.95,N,32.5,16.0,24.7,10.9,0.0,49.375,0.04
-14.73533,-52.68443,295.99,0.4,0.6,2026-06-08,527,N20,VIIRS,n,2.0NRT,283.72,0.61,N,32.5,16.0,24.7,10.9,0.0,49.375,0.04
-14.54298,-63.499,306.76,0.39,0.36,2026-06-08,527,N20,VIIRS,n,2.0NRT,288.29,1.04,N,28.0,20.7,23.3,12.0,5.8,91.16666666666667,0.39799999999999996
-14.33341,-58.45285,296.96,0.5,0.41,2026-06-08,527,N20,VIIRS,n,2.0NRT,284.5,0.73,N,29.5,18.0,23.4,11.7,0.1,59.208333333333336,0.11958333333333333
-14.33276,-58.45747,310.96,0.5,0.41,2026-06-08,527,N20,VIIRS,n,2.0NRT,284.88,1.54,N,29.5,18.0,23.4,11.7,0.1,59.208333333333336,0.11958333333333333
